px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
8.48251	-6.85802	-2.69411	2.25841	0.21874	8.35448	-6.94719	8.35	-6.95	0.908442	-2.72531	1.52153
8.59843	-6.99672	-2.79019	2.2743	0.228187	8.61718	-7.22425	8.45	-7.1	1.81925	-2.72886	3.45415
8.65526	-7.15577	-2.79688	2.2421	0.182243	8.54666	-7.24803	8.55	-7.25	1.81924	-2.72886	1.28536
8.744	-7.28008	-2.78927	2.24517	0.174393	8.69659	-7.3744	8.65	-7.35	1.82079	-1.8208	0.145428
8.8168	-7.41414	-2.78603	2.23474	0.153897	8.74711	-7.43338	8.75	-7.45	1.8208	-1.8208	0.316711
8.90071	-7.52937	-2.81039	2.24036	0.153853	8.68846	-7.50096	8.8	-7.6	0.997629	-2.99288	0.87601
8.94941	-7.67605	-2.81678	2.20891	0.113781	8.84984	-7.75349	8.85	-7.75	0.997629	-2.99288	1.00589
9.00481	-7.79238	-2.72874	2.19262	0.0844647	8.77486	-7.80083	8.9	-7.9	0.909127	-2.72742	3.40401
9.04742	-7.96161	-2.74313	2.14971	0.0359586	8.94604	-8.07116	8.95	-8.05	0.909127	-2.7274	1.42462
9.08875	-8.07979	-2.64235	2.12361	-0.00179757	8.92041	-8.11276	9	-8.15	0.909524	-1.81903	4.38151
9.12934	-8.22165	-2.63674	2.09494	-0.0308818	9.01893	-8.23506	9.05	-8.25	0.909516	-1.81902	0.734261
9.19181	-8.34878	-2.62874	2.08621	-0.0386307	9.04724	-8.3711	9.1	-8.4	0.909922	-2.72975	0.213554
9.23537	-8.49507	-2.63304	2.05902	-0.0639078	9.1628	-8.53304	9.15	-8.55	0.909913	-2.72976	0.421091
9.32452	-8.6323	-2.71945	2.07508	-0.0332512	9.09379	-8.55764	9.25	-8.7	1.8169	-2.72535	4.57506
9.37887	-8.78708	-2.73482	2.05261	-0.0538452	9.3508	-8.85468	9.35	-8.85	1.81688	-2.72532	0.33228
9.44443	-8.92197	-2.73249	2.04621	-0.0577411	9.40597	-8.96981	9.4	-9	0.910219	-2.73069	0.0326633
9.49042	-9.08362	-2.75127	2.01802	-0.0826739	9.45338	-9.162	9.45	-9.15	0.910228	-2.73069	0.469732
9.5511	-9.2159	-2.76871	2.01297	-0.0820684	9.51544	-9.36256	9.5	-9.3	0.997908	-2.99371	0.239402
9.59224	-9.36813	-2.78973	1.98746	-0.103348	9.56994	-9.45148	9.55	-9.45	0.997908	-2.99372	0.448784
9.61375	-9.49884	-2.68826	1.94602	-0.154445	9.62712	-9.59131	9.6	-9.55	0.909971	-1.81993	5.67768
9.65946	-9.64491	-2.69471	1.92959	-0.162336	9.64603	-9.66938	9.65	-9.65	0.909954	-1.81992	0.0487154
9.68444	-9.77702	-2.63587	1.89737	-0.195132	9.63311	-9.79216	9.65	-9.8	0	-2.73054	1.82822
9.70689	-9.92971	-2.64428	1.86667	-0.214971	9.64842	-9.95866	9.65	-9.95	0	-2.73053	0.26913
9.76457	-10.0614	-2.70081	1.87834	-0.181031	9.61381	-9.98703	9.7	-10.1	0.998187	-2.99456	2.52637
9.7879	-10.206	-2.71343	1.85337	-0.196658	9.7516	-10.2483	9.75	-10.25	0.998187	-2.99455	0.195028
9.83501	-10.3524	-2.73488	1.84989	-0.185121	9.7698	-10.3568	9.8	-10.4	0.909806	-2.7294	0.31965
9.86943	-10.5062	-2.74444	1.83301	-0.191646	9.8633	-10.5382	9.85	-10.55	0.909797	-2.72938	0.0624421
9.88101	-10.6449	-2.68739	1.79591	-0.229641	9.8617	-10.6917	9.85	-10.7	0	-2.72718	2.06093
9.89169	-10.8071	-2.70398	1.76434	-0.248164	9.84674	-10.8547	9.85	-10.85	0	-2.72715	0.271531
9.89283	-10.9449	-2.65845	1.72635	-0.281786	9.75887	-10.887	9.85	-11	0	-2.72395	1.35449
9.89777	-11.1041	-2.67329	1.69636	-0.295809	9.86442	-11.1448	9.85	-11.15	0	-2.72395	0.174141
9.90959	-11.2509	-2.66914	1.67455	-0.303092	9.87245	-11.316	9.85	-11.3	0	-2.73074	0.0677565
9.90156	-11.4115	-2.6847	1.64016	-0.320185	9.85036	-11.4464	9.85	-11.45	0	-2.73075	0.243648
9.90849	-11.562	-2.68466	1.61898	-0.325317	9.93142	-11.6783	9.85	-11.6	0	-2.72396	0.164428
9.89164	-11.7195	-2.69574	1.58416	-0.341589	9.83174	-11.7336	9.85	-11.75	0	-2.72396	0.234402
9.87399	-11.8497	-2.67126	1.54748	-0.369234	9.80843	-11.8702	9.8	-11.9	-1.0005	-3.00149	0.617857
9.83656	-12.0029	-2.69674	1.50398	-0.393008	9.75331	-12.0506	9.75	-12.05	-1.0005	-3.0015	0.573661
9.71589	-12.1211	-2.55171	1.35463	-0.578344	9.64519	-12.1714	9.65	-12.15	-1.81799	-1.81797	25.7726
9.65303	-12.2602	-2.5581	1.30183	-0.59851	9.55524	-12.2329	9.55	-12.25	-1.81797	-1.81797	0.587022
9.59751	-12.3931	-2.55091	1.25189	-0.62148	9.47014	-12.4324	9.45	-12.4	-1.82042	-2.73064	0.33156
9.49818	-12.5419	-2.58457	1.18149	-0.654881	9.34172	-12.5587	9.35	-12.55	-1.82041	-2.73063	1.48217
9.37553	-12.6435	-2.54597	1.05989	-0.7816	9.21558	-12.6577	9.25	-12.65	-1.99893	-1.99891	8.21183
9.2768	-12.7591	-2.56626	0.99834	-0.801822	9.16462	-12.7506	9.15	-12.75	-1.99891	-1.9989	0.731268
9.16531	-12.8664	-2.56002	0.912921	-0.860551	9.08802	-12.8351	9.05	-12.85	-1.81839	-1.81839	1.60545
9.05088	-12.9742	-2.5721	0.848881	-0.875508	8.95936	-12.9426	8.95	-12.95	-1.81838	-1.81838	0.523291
8.85472	-13.0463	-2.5822	0.662776	-1.07621	8.8569	-13.1416	8.8	-13	-2.72942	-0.909806	18.892
8.72379	-13.1182	-2.57996	0.590613	-1.08863	8.65422	-13.0444	8.65	-13.05	-2.72941	-0.909806	0.547508
8.61	-13.1829	-2.57922	0.532145	-1.09247	8.49168	-13.0983	8.5	-13.15	-2.99987	-1.99991	0.226176
8.46513	-13.2479	-2.61042	0.461422	-1.10433	8.3436	-13.2381	8.35	-13.25	-2.99984	-1.9999	0.833197
8.26309	-13.2546	-2.67509	0.283967	-1.28226	8.19421	-13.0768	8.25	-13.2	-1.99797	0.998985	15.8534
8.14149	-13.2642	-2.64363	0.212842	-1.29205	8.15674	-13.1486	8.15	-13.15	-1.99797	0.998985	0.731231
8.01845	-13.2972	-2.60901	0.169366	-1.24984	7.9999	-13.1879	8	-13.2	-2.73	-0.910004	1.30362
7.87351	-13.3062	-2.60429	0.0940634	-1.25656	7.85314	-13.2533	7.85	-13.25	-2.73	-0.910004	0.169724
7.69628	-13.2846	-2.66075	-0.0267931	-1.33103	7.57824	-13.1345	7.65	-13.25	-3.62957	0	3.71301
7.53247	-13.2721	-2.68163	-0.106311	-1.33429	7.45422	-13.2433	7.45	-13.25	-3.62953	0	0.3749
7.40131	-13.2654	-2.64246	-0.155215	-1.29642	7.33241	-13.2718	7.3	-13.25	-2.7301	0	1.17998
7.23434	-13.2418	-2.6775	-0.226918	-1.2926	7.13166	-13.2372	7.15	-13.25	-2.73007	0	0.581448
7.10391	-13.2179	-2.63324	-0.275062	-1.25512	6.97467	-13.1643	7	-13.25	-2.72703	0	1.58759
6.94041	-13.1909	-2.67267	-0.33279	-1.23981	6.84852	-13.2404	6.85	-13.25	-2.727	0	0.626832
6.80136	-13.1438	-2.67521	-0.396799	-1.23494	6.7113	-13.2598	6.7	-13.2	-2.72742	0.909144	0.139148
6.64165	-13.1021	-2.71205	-0.448899	-1.21589	6.55626	-13.1584	6.55	-13.15	-2.72742	0.909144	0.613396
6.50456	-13.0287	-2.7181	-0.517688	-1.21636	6.32545	-12.9303	6.4	-13.1	-2.72703	0.908994	0.400598
6.34546	-12.9759	-2.75731	-0.561678	-1.19047	6.25112	-13.0473	6.25	-13.05	-2.727	0.908995	0.835794
6.22892	-12.9173	-2.69279	-0.601376	-1.15081	6.09711	-13.0021	6.1	-13	-2.73	0.910004	2.2968
6.06786	-12.8645	-2.73617	-0.631042	-1.11442	5.95513	-12.9613	5.95	-12.95	-2.72998	0.909996	1.33936
5.96501	-12.8132	-2.67972	-0.66006	-1.07778	5.89343	-13.1185	5.8	-12.9	-2.99275	0.99759	2.37518
5.81016	-12.7602	-2.72914	-0.677367	-1.03797	5.6635	-12.8347	5.65	-12.85	-2.99275	0.99758	1.64177
5.69484	-12.6776	-2.71176	-0.722721	-1.0233	5.61778	-12.8527	5.55	-12.75	-1.81993	1.81994	0.467314
5.55139	-12.5935	-2.74317	-0.755463	-0.998017	5.45219	-12.6228	5.45	-12.65	-1.81994	1.81994	0.651049
5.44141	-12.4891	-2.73674	-0.806498	-0.991533	5.30917	-12.4284	5.35	-12.55	-1.81722	1.81723	0.268218
5.31397	-12.3964	-2.75389	-0.839308	-0.969057	5.25069	-12.4448	5.25	-12.45	-1.81721	1.81721	0.395827
5.20825	-12.2825	-2.77711	-0.890552	-0.970102	5.13338	-12.4375	5.1	-12.35	-2.72881	1.8192	0.47331
5.06602	-12.1935	-2.80409	-0.903499	-0.928507	4.9499	-12.2734	4.95	-12.25	-2.72881	1.81921	1.25132
4.98363	-12.1014	-2.70667	-0.936311	-0.900043	4.92993	-12.1787	4.9	-12.15	-0.908467	1.81693	3.6637
4.87959	-11.994	-2.71275	-0.969081	-0.883033	4.84027	-12.0359	4.85	-12.05	-0.908462	1.81692	0.206568
4.78196	-11.8473	-2.81612	-1.0255	-0.899889	4.79909	-11.9738	4.75	-11.9	-1.81788	2.72684	4.38771
4.68426	-11.7259	-2.82282	-1.05781	-0.882284	4.63814	-11.758	4.65	-11.75	-1.81788	2.72683	0.200767
4.62778	-11.6107	-2.71344	-1.10239	-0.871711	4.50688	-11.4491	4.6	-11.65	-0.909963	1.81994	5.39951
4.55328	-11.4898	-2.7087	-1.13857	-0.860176	4.5399	-11.541	4.55	-11.55	-0.909959	1.81992	0.160721
4.46429	-11.3197	-2.85736	-1.1823	-0.859583	4.46798	-11.2692	4.5	-11.35	-0.909227	3.63689	7.48968
4.42246	-11.1674	-2.85424	-1.24056	-0.870943	4.45518	-11.1556	4.45	-11.15	-0.909218	3.63686	0.0773853
4.41617	-11.0533	-2.70014	-1.30596	-0.891738	4.47788	-11.2387	4.4	-11.05	-0.909227	1.81845	7.85699
4.37453	-10.918	-2.69432	-1.34803	-0.884939	4.36691	-10.9529	4.35	-10.95	-0.909222	1.81844	0.0717929
4.37721	-10.7855	-2.60274	-1.42049	-0.914253	4.34978	-10.6819	4.4	-10.8	0.9094	2.72823	3.68217
4.3768	-10.6428	-2.59704	-1.48288	-0.927018	4.42489	-10.6572	4.45	-10.65	0.909396	2.72819	0.148256
4.35096	-10.5052	-2.64952	-1.51243	-0.9041	4.45256	-10.5332	4.45	-10.5	0	3.00113	1.48365
4.37384	-10.3649	-2.65251	-1.57887	-0.925734	4.44692	-10.3512	4.45	-10.35	0	3.00113	0.340249
4.38951	-10.2248	-2.65013	-1.63768	-0.940243	4.41237	-9.99477	4.5	-10.2	0.999524	2.99855	0.719337
4.44271	-10.0788	-2.66366	-1.71675	-0.972319	4.5556	-10.0446	4.55	-10.05	0.999524	2.99856	0.846713
4.46546	-9.94122	-2.67943	-1.76334	-0.967159	4.57379	-9.85032	4.6	-9.9	0.998267	2.9948	0.289481
4.53653	-9.79508	-2.70191	-1.84381	-0.998465	4.65841	-9.75093	4.65	-9.75	0.998262	2.99479	1.00563
4.64787	-9.65966	-2.6531	-1.97744	-1.10438	4.60255	-9.4741	4.7	-9.65	0.910924	1.82187	6.6751
4.71739	-9.52879	-2.65438	-2.04373	-1.11001	4.74425	-9.53907	4.75	-9.55	0.910928	1.82186	0.0464886
4.74422	-9.39132	-2.67331	-2.05134	-1.03661	4.78405	-9.35872	4.8	-9.4	0.908038	2.72411	2.42378
4.82954	-9.26031	-2.68323	-2.11744	-1.04478	4.87523	-9.25457	4.85	-9.25	0.908033	2.7241	0.122615
4.88244	-9.12411	-2.69768	-2.13891	-0.994108	4.92663	-9.02336	4.95	-9.1	1.81851	2.72776	1.33265
4.98401	-8.99368	-2.71926	-2.20403	-1.00269	5.04624	-8.96378	5.05	-8.95	1.81852	2.72777	0.2734
5.03999	-8.85618	-2.73124	-2.21026	-0.932486	5.1055	-8.72095	5.15	-8.8	1.8165	2.72476	2.52213
5.16223	-8.71964	-2.77648	-2.27475	-0.941895	5.26299	-8.64398	5.25	-8.65	1.8165	2.72475	0.900258
5.28012	-8.608	-2.7856	-2.34353	-0.965225	5.34134	-8.5519	5.35	-8.55	1.82159	1.8216	0.314118
5.39966	-8.48995	-2.80822	-2.3985	-0.965542	5.43218	-8.43885	5.45	-8.45	1.82157	1.82157	0.204138
5.45937	-8.36473	-2.78088	-2.37834	-0.856593	5.5122	-8.36624	5.5	-8.35	0.908054	1.81609	5.52019
5.56677	-8.25769	-2.78007	-2.42139	-0.852866	5.54143	-8.23537	5.55	-8.25	0.908054	1.8161	0.0609844
5.71223	-8.17541	-2.79378	-2.50586	-0.90944	5.72065	-8.20245	5.7	-8.15	2.72851	1.81902	1.57315
5.84188	-8.07696	-2.80907	-2.55349	-0.906216	5.85207	-8.0316	5.85	-8.05	2.72849	1.81899	0.119133
5.88786	-7.95096	-2.73105	-2.49049	-0.729892	5.99121	-7.96746	5.95	-7.9	1.81851	2.72777	16.0755
6.01922	-7.84053	-2.76408	-2.52522	-0.722626	6.04955	-7.75139	6.05	-7.75	1.81852	2.72777	0.494931
6.12028	-7.73596	-2.74554	-2.52537	-0.658782	6.20599	-7.74241	6.15	-7.65	1.81739	1.81739	2.30812
6.24757	-7.63392	-2.76462	-2.55482	-0.651377	6.2473	-7.56333	6.25	-7.55	1.81739	1.81739	0.275065
6.34353	-7.52516	-2.73728	-2.5399	-0.57013	6.39144	-7.48582	6.35	-7.45	1.8164	1.81641	3.5567
6.4666	-7.42667	-2.74834	-2.56336	-0.562253	6.44526	-7.36223	6.45	-7.35	1.81638	1.81638	0.250667
6.59209	-7.33924	-2.74902	-2.58528	-0.547326	6.66209	-7.31025	6.6	-7.25	2.72856	1.81904	0.184239
6.72969	-7.23645	-2.7803	-2.60575	-0.536874	6.74856	-7.14204	6.75	-7.15	2.72856	1.81904	0.523874
6.82674	-7.12908	-2.74269	-2.57973	-0.448282	6.83447	-7.05268	6.85	-7.05	1.82066	1.82066	4.24789
6.96154	-7.03139	-2.76633	-2.59668	-0.440069	6.97717	-6.96144	6.95	-6.95	1.82065	1.82065	0.292191
7.08735	-6.95898	-2.77868	-2.62271	-0.44736	7.13677	-6.88363	7.1	-6.85	2.99976	1.99984	0.145773
7.22093	-6.86031	-2.81861	-2.63256	-0.434024	7.2552	-6.74652	7.25	-6.75	2.99976	1.99984	0.804157
7.27565	-6.73182	-2.73402	-2.54635	-0.261179	7.234	-6.59525	7.3	-6.65	0.999384	1.99876	17.6166
7.3831	-6.63343	-2.74483	-2.54626	-0.248687	7.33491	-6.53948	7.35	-6.55	0.999369	1.99874	0.602495
7.57086	-6.60894	-2.8082	-2.6619	-0.411176	7.67988	-6.69347	7.5	-6.55	2.72747	0	15.6275
7.69666	-6.54498	-2.78959	-2.68451	-0.411873	7.64389	-6.55777	7.65	-6.55	2.72745	0	0.161865
7.79558	-6.45494	-2.71902	-2.64895	-0.313521	7.94309	-6.60222	7.75	-6.45	1.81623	1.81624	7.60823
7.91489	-6.37789	-2.70906	-2.65911	-0.307269	7.84566	-6.34021	7.85	-6.35	1.81623	1.81624	0.328352
8.05936	-6.3205	-2.73273	-2.6998	-0.348261	7.9171	-6.24084	8	-6.3	2.72648	0.908821	1.59712
8.18779	-6.2531	-2.7265	-2.71472	-0.344514	8.14601	-6.23101	8.15	-6.25	2.72645	0.908817	0.118119
8.25638	-6.14107	-2.60347	-2.63257	-0.179595	8.37368	-6.18614	8.25	-6.1	1.81898	2.72847	20.2301
8.38021	-6.04704	-2.61997	-2.62806	-0.165349	8.35502	-5.95811	8.35	-5.95	1.81897	2.72844	0.479513
8.53597	-5.99988	-2.67264	-2.68673	-0.247898	8.43843	-5.87193	8.5	-5.9	2.72647	0.90883	5.37817
8.66575	-5.92084	-2.68067	-2.69102	-0.238776	8.64201	-5.86567	8.65	-5.85	2.72645	0.908817	0.200537
8.76265	-5.82482	-2.62033	-2.64803	-0.150472	8.76652	-5.75601	8.75	-5.75	1.81789	1.81788	5.34274
8.88617	-5.73357	-2.63303	-2.64186	-0.136356	8.85198	-5.65134	8.85	-5.65	1.81789	1.81788	0.443511
9.0179	-5.66116	-2.65068	-2.6556	-0.150853	8.91028	-5.47662	9	-5.55	2.73109	1.82073	0.817392
9.14835	-5.56254	-2.67514	-2.64598	-0.133168	9.13482	-5.45989	9.15	-5.45	2.73106	1.82072	0.617557
9.25244	-5.46391	-2.63432	-2.60643	-0.0600945	9.32693	-5.39468	9.25	-5.35	1.81796	1.81795	3.53723
9.37256	-5.36044	-2.65102	-2.59119	-0.0420989	9.33045	-5.26019	9.35	-5.25	1.81794	1.81793	0.666336
9.50226	-5.28173	-2.66743	-2.59959	-0.0552164	9.4498	-5.12838	9.5	-5.15	2.72905	1.81937	0.504512
9.63351	-5.16674	-2.70401	-2.58084	-0.0338958	9.63754	-5.04328	9.65	-5.05	2.72903	1.81935	0.89638
9.69313	-5.03901	-2.6203	-2.48478	0.119764	9.83281	-5.00671	9.7	-4.95	0.998666	1.99733	15.5585
9.7913	-4.93339	-2.63436	-2.46289	0.134897	9.74856	-4.84745	9.75	-4.85	0.998656	1.99731	0.515785
9.89642	-4.83073	-2.62721	-2.43786	0.162342	9.96003	-4.81123	9.85	-4.75	1.8172	1.81719	0.495594
9.99573	-4.72102	-2.62916	-2.41719	0.173368	9.93394	-4.66432	9.95	-4.65	1.81717	1.81717	0.380247
10.0997	-4.61824	-2.62725	-2.39839	0.187383	10.1357	-4.58625	10.05	-4.55	1.82042	1.82043	0.12935
10.1968	-4.50273	-2.63369	-2.37598	0.198726	10.1444	-4.44253	10.15	-4.45	1.82041	1.82042	0.349029
10.3374	-4.42971	-2.67456	-2.4246	0.104978	10.3185	-4.35401	10.3	-4.35	2.72672	1.81782	5.42983
10.4496	-4.31241	-2.69541	-2.4086	0.114446	10.4496	-4.24828	10.45	-4.25	2.7267	1.8178	0.240846
10.4864	-4.15754	-2.61135	-2.28852	0.291334	10.5826	-4.11494	10.5	-4.1	0.908764	2.72628	19.2294
10.5771	-4.0255	-2.63122	-2.25958	0.303326	10.5542	-3.95161	10.55	-3.95	0.908764	2.72628	0.344666
10.6622	-3.90313	-2.63289	-2.231	0.31999	10.6618	-3.80699	10.65	-3.8	1.8194	2.72911	0.201558
10.7532	-3.75569	-2.66979	-2.19885	0.333156	10.7602	-3.65417	10.75	-3.65	1.81939	2.72908	0.607907
10.862	-3.64987	-2.68842	-2.21621	0.276576	10.8593	-3.57039	10.85	-3.55	1.81839	1.81838	1.85742
10.9485	-3.51613	-2.70354	-2.19351	0.283295	10.9375	-3.46792	10.95	-3.45	1.81838	1.81838	0.141647
10.9919	-3.36478	-2.67844	-2.11357	0.382556	11.0183	-3.30073	11	-3.3	0.908549	2.72563	5.29605
11.0675	-3.21579	-2.70429	-2.08331	0.390698	11.0672	-3.14607	11.05	-3.15	0.908549	2.72564	0.284635
11.1174	-3.06915	-2.69936	-2.0292	0.440372	11.1054	-3.01303	11.1	-3	0.90888	2.72663	1.24083
11.1756	-2.91479	-2.71922	-1.9942	0.449923	11.1428	-2.8481	11.15	-2.85	0.908863	2.72661	0.314922
11.2238	-2.76877	-2.72025	-1.9536	0.473016	11.1758	-2.69942	11.2	-2.7	0.909988	2.72995	0.301131
11.2735	-2.60876	-2.74308	-1.9182	0.481094	11.2495	-2.5409	11.25	-2.55	0.909988	2.72995	0.297589
11.2289	-2.41427	-2.73569	-1.74943	0.707645	11.4549	-2.46508	11.2	-2.4	-0.907692	2.72306	27.156
11.2392	-2.26019	-2.73462	-1.70192	0.715498	11.1705	-2.24061	11.15	-2.25	-0.907683	2.72304	0.273035
11.3481	-2.16628	-2.68389	-1.80243	0.493672	11.2202	-2.08176	11.25	-2.1	1.8219	2.73284	25.0418
11.3758	-2.01097	-2.69738	-1.7703	0.49768	11.3536	-1.97104	11.35	-1.95	1.82188	2.73281	0.117569
11.367	-1.85178	-2.69883	-1.69926	0.563222	11.224	-1.77367	11.35	-1.8	0	2.71996	2.30876
11.3811	-1.69037	-2.71658	-1.66396	0.56641	11.3661	-1.64386	11.35	-1.65	0	2.71993	0.136259
11.3783	-1.53633	-2.7206	-1.61742	0.588473	11.2691	-1.47976	11.35	-1.5	0	2.73448	0.368833
11.3757	-1.3779	-2.73143	-1.57967	0.593056	11.3391	-1.34511	11.35	-1.35	0	2.73446	0.132593
11.2625	-1.2129	-2.76908	-1.40357	0.824866	11.2507	-1.19626	11.25	-1.2	-1.99969	2.99952	28.0814
11.2232	-1.06985	-2.77625	-1.35393	0.832131	11.1532	-1.04324	11.15	-1.05	-1.99967	2.99949	0.299458
11.156	-0.924483	-2.80343	-1.27296	0.891393	10.9697	-0.89157	11.1	-0.9	-1.00006	3.00024	2.19684
11.1048	-0.781305	-2.81762	-1.22405	0.894491	11.0654	-0.742685	11.05	-0.75	-1.00006	3.00021	0.1656
11.0005	-0.627474	-2.86642	-1.11707	0.984699	10.8913	-0.655608	10.95	-0.649999	-1.81771	1.81773	4.84846
10.9133	-0.501763	-2.8475	-1.05337	0.994835	10.8418	-0.549005	10.85	-0.549999	-1.81772	1.81773	0.401337
10.8224	-0.369831	-2.85728	-0.98618	1.01488	10.827	-0.442912	10.75	-0.45	-1.81842	1.8184	0.305652
10.72	-0.266709	-2.82482	-0.918779	1.02842	10.6642	-0.353413	10.65	-0.35	-1.8184	1.81839	0.600297
10.5514	-0.150607	-2.95928	-0.774606	1.17682	10.5503	-0.248633	10.5	-0.25	-3.00035	2.00024	17.709
10.4265	-0.0781796	-2.92866	-0.699046	1.19545	10.3487	-0.171899	10.35	-0.15	-3.00032	2.00022	0.832016
10.3218	0.00214783	-2.8883	-0.648404	1.17848	10.2559	-0.115293	10.25	-0.0999996	-2.00053	1.00027	0.789707
10.192	0.0556358	-2.85785	-0.571743	1.19877	10.137	-0.0462889	10.15	-0.0499992	-2.00053	1.00027	0.763601
10.0919	0.117616	-2.78514	-0.529269	1.16818	10.0717	0.0165033	10.05	9.49949e-07	-2.00009	1.00004	2.28821
9.96165	0.154733	-2.75791	-0.453096	1.18862	9.92833	0.0556031	9.95	0.0500011	-2.00006	1.00003	0.629016
9.81764	0.204148	-2.80515	-0.373789	1.21971	9.8478	0.0279858	9.8	0.0500011	-3.00025	0	2.00043
9.67718	0.201573	-2.76382	-0.281864	1.25525	9.65029	0.0372757	9.65	0.0500011	-3.00024	0	1.6058
9.53093	0.231915	-2.80286	-0.208343	1.27179	9.54682	0.0997641	9.5	0.100001	-2.99825	0.999409	1.0873
9.38318	0.227926	-2.79012	-0.12323	1.29514	9.33515	0.138463	9.35	0.15	-2.99825	0.999409	0.593691
9.27395	0.209709	-2.62508	-0.0483824	1.29302	9.46113	0.134275	9.25	0.15	-1.81915	0	8.69363
9.13053	0.199526	-2.61765	0.0309453	1.30239	9.13787	0.161547	9.15	0.15	-1.81913	0	0.0870821
8.98471	0.207007	-2.68984	0.08695	1.29354	9.02723	0.196492	9	0.2	-2.99927	0.99976	1.92126
8.84795	0.205169	-2.69904	0.141948	1.28239	8.82128	0.250523	8.85	0.25	-2.99927	0.99976	0.155713
8.70034	0.201395	-2.75928	0.190527	1.26448	8.67607	0.247512	8.7	0.25	-2.99873	0	1.37394
8.56435	0.189405	-2.76376	0.23997	1.24938	8.54916	0.247046	8.55	0.25	-2.99871	0	0.206102
8.42174	0.155982	-2.7543	0.303315	1.24423	8.44086	0.253341	8.4	0.25	-2.72872	0	0.1938
8.27307	0.143897	-2.7585	0.342564	1.21281	8.2302	0.258614	8.25	0.25	-2.72871	0	0.87202
8.1267	0.124298	-2.81411	0.372104	1.17472	8.1066	0.204722	8.1	0.2	-2.99909	-0.9997	1.84284
7.99074	0.0837122	-2.81862	0.419576	1.16234	7.94777	0.127954	7.95	0.15	-2.9991	-0.9997	0.210274
7.84001	0.062542	-2.87998	0.43436	1.10788	7.82213	0.149733	7.8	0.15	-3.00101	0	3.01533
7.7007	0.0355028	-2.87684	0.461058	1.0776	7.63383	0.15164	7.65	0.15	-3.00099	0	1.02174
7.55587	-0.0192236	-2.87941	0.503529	1.05875	7.49691	0.101076	7.5	0.100001	-2.72698	-0.908982	0.423005
7.40953	-0.0590546	-2.86811	0.531124	1.02695	7.35046	0.0656199	7.35	0.0500011	-2.72695	-0.908974	1.09749
7.29759	-0.135221	-2.83159	0.593038	1.04599	7.13188	-0.00451978	7.25	9.49949e-07	-2.00032	-1.00016	1.71931
7.17748	-0.179409	-2.81088	0.618379	1.01873	7.14965	-0.0559868	7.15	-0.0499992	-2.0003	-1.00015	0.925633
7.00876	-0.218856	-2.87194	0.606507	0.926954	6.77233	-0.150907	7	-0.15	-2.72534	-1.8169	6.03885
6.87799	-0.292678	-2.86017	0.643964	0.913339	6.85872	-0.227918	6.85	-0.25	-2.72532	-1.81688	0.262027
6.81878	-0.43236	-2.77166	0.770772	1.0327	6.70421	-0.347264	6.8	-0.349999	-1.00053	-2.00107	12.3041
6.72564	-0.511665	-2.75019	0.811368	1.0222	6.74687	-0.441006	6.75	-0.449999	-1.00054	-2.00107	0.306677
6.62431	-0.589773	-2.75006	0.835265	0.984217	6.72084	-0.550555	6.65	-0.549999	-2.00016	-2.00017	0.897434
6.5368	-0.679687	-2.73368	0.87709	0.977416	6.54837	-0.624094	6.55	-0.65	-2.00016	-2.00017	0.179258
6.48498	-0.825377	-2.71462	0.987043	1.06917	6.40088	-0.78131	6.5	-0.799999	-0.999884	-2.99963	5.1385
6.41864	-0.944191	-2.71413	1.04448	1.07319	6.44859	-0.960126	6.45	-0.949999	-0.999884	-2.99963	0.060718
6.37276	-1.08755	-2.71909	1.13458	1.12739	6.37766	-1.0844	6.4	-1.1	-0.999984	-2.99995	1.45001
6.32444	-1.21767	-2.72145	1.19582	1.13207	6.35596	-1.24356	6.35	-1.25	-0.999969	-2.99992	0.0879386
6.32446	-1.39426	-2.749	1.32864	1.2443	6.5527	-1.43518	6.35	-1.4	0	-3.00132	6.42636
6.30465	-1.53204	-2.74764	1.39651	1.24991	6.35503	-1.55184	6.35	-1.55	0	-3.00129	0.153296
6.28322	-1.67339	-2.73484	1.45939	1.24145	6.33086	-1.6454	6.35	-1.65	0	-1.81769	0.110901
6.28364	-1.81058	-2.71016	1.53119	1.24718	6.34356	-1.7483	6.35	-1.75	0	-1.81769	0.39874
6.30257	-1.96463	-2.74352	1.62522	1.29564	6.34522	-1.96081	6.35	-1.95	0	-3.99976	1.46878
6.31845	-2.10412	-2.74635	1.69279	1.29799	6.34095	-2.12276	6.35	-2.15	0	-3.99972	0.0444857
6.31031	-2.21188	-2.67691	1.71236	1.22666	6.3068	-2.23646	6.35	-2.25	0	-2	4.05922
6.33542	-2.34469	-2.67804	1.77513	1.2279	6.34785	-2.35274	6.35	-2.35	0	-1.99998	0.0114035
6.34218	-2.45942	-2.6298	1.80531	1.17946	6.26272	-2.46894	6.35	-2.5	0	-3	2.14367
6.3728	-2.59538	-2.64404	1.86142	1.17497	6.36265	-2.64414	6.35	-2.65	0	-3	0.131868
6.42292	-2.73582	-2.68801	1.93366	1.19784	6.38105	-2.77438	6.4	-2.8	1.00003	-3.00012	0.958967
